name,opened_at,area,facilities,plants,notes,district,address,department,phone,image,lon,lat,area_size,search_text,is_dog_forbidden,has_dog_park,has_parking,is_hilly,has_restroom,has_store,has_lawn,has_water
성수근린공원,1998.5.28 ,5197.7㎡ ,조경시설 : 그늘시렁 1개소 돌담 2개소(251.31M) 돌담 장식대 84개소 운동시설 : 농구장 176.6㎡ 편익시설 : 음수대 1개소 벤치 25개소 광장 706㎡ 관리시설 : 공원등 24본,수 목 : 소나무 계수나무 감나무 등 20종 2844주 초 화 : 수호초 꽃잔디 애기나리 등 13종 9980본 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.,성동구,서울특별시 성동구 성수2가 3동 302-25,성동구청 공원녹지과,02-2286-5655,http://parks.seoul.go.kr/file/info/view.do?fIdx=1896,127.0524023,37.5448144,5197.7,조경시설 : 그늘시렁 1개소 돌담 2개소(251.31M) 돌담 장식대 84개소 운동시설 : 농구장 176.6㎡ 편익시설 : 음수대 1개소 벤치 25개소 광장 706㎡ 관리시설 : 공원등 24본 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. 수 목 : 소나무 계수나무 감나무 등 20종 2844주 초 화 : 수호초 꽃잔디 애기나리 등 13종 9980본 ,False,False,False,False,False,False,True,True
샛마을근린공원,1999.5.31,11467㎡ ,농구대 2개소 체력단련시설 놀이터 다목적운동장,느티나무 단풍나무 등 28종 10197주 원추리 수호초 맥문동 등 3종 5710본,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강동구,서울특별시 강동구 명일1동 288,강동구청 푸른도시과,02-3425-8820,http://parks.seoul.go.kr/file/info/view.do?fIdx=1897,127.1471618,37.5504807,11467.0,농구대 2개소 체력단련시설 놀이터 다목적운동장 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  느티나무 단풍나무 등 28종 10197주 원추리 수호초 맥문동 등 3종 5710본,False,False,False,False,False,False,False,False
여의도근린공원,1999.1.24 ,229539㎡,건축물 : 8동 - 관리사무실(7.9㎡) 편의점3동(각 29.7㎡) 화장실7동(각104.28㎡)팔각정(27.72㎡) 사모정(8.91㎡) 공원지구대(264㎡) 공원파출소     - 자전거 도로 : 2.4km(폭4~6m) 산책로 : 3.9km(폭 2m)     - 한강둔치 연결 지하보도 : 120m(높이 2.5m 폭 8m)     - 공원등 : 334개소     - 스프링클러 : 6.4km 155개소     - 광장 : 24735㎡(7482평)     - 자전거보관대 : 2개소(16대)     - 연못 : 3개소 4848㎡( 지당연못 3530㎡ 생태연못 730㎡ 잔디마당연못 588㎡) ,수 목 : 소나무 느티나무 은행나무 마가목 자작나무 무궁화 좀작살 라일락 산수유 구상나무 계수나무 모과나무 정향나무 등 교목 87종 13863주 관목 45종 205051주     - 초 화 : 32종 342866본    ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,영등포구,서울특별시 영등포구 여의공원로 68 (여의도동),서부공원여가센터,02-761-4078~9,http://parks.seoul.go.kr/file/info/view.do?fIdx=1898,126.922377,37.526129,229539.0,건축물 : 8동 - 관리사무실(7.9㎡) 편의점3동(각 29.7㎡) 화장실7동(각104.28㎡)팔각정(27.72㎡) 사모정(8.91㎡) 공원지구대(264㎡) 공원파출소     - 자전거 도로 : 2.4km(폭4~6m) 산책로 : 3.9km(폭 2m)     - 한강둔치 연결 지하보도 : 120m(높이 2.5m 폭 8m)     - 공원등 : 334개소     - 스프링클러 : 6.4km 155개소     - 광장 : 24735㎡(7482평)     - 자전거보관대 : 2개소(16대)     - 연못 : 3개소 4848㎡( 지당연못 3530㎡ 생태연못 730㎡ 잔디마당연못 588㎡)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 느티나무 은행나무 마가목 자작나무 무궁화 좀작살 라일락 산수유 구상나무 계수나무 모과나무 정향나무 등 교목 87종 13863주 관목 45종 205051주     - 초 화 : 32종 342866본    ,False,False,False,False,True,False,True,False
간데메근린공원,1996,15179.7 ㎡ ,"화장실 1동, 팔각정 1개, 파고라 4동, 자전거보관대 1개소, 운동기구 12개, 놀이시설 3대, 조합놀이대 1대, 관리사무소 등","소나무, 섬잣나무, 맥문동, 줄사철 등",일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,동대문구,서울특별시 동대문구 서울시립대로2길 59(간데메공원),동대문구청 정원도시과,02-2127-4772,http://parks.seoul.go.kr/file/info/view.do?fIdx=1899,127.0488644,37.5732438,15179.7,"화장실 1동, 팔각정 1개, 파고라 4동, 자전거보관대 1개소, 운동기구 12개, 놀이시설 3대, 조합놀이대 1대, 관리사무소 등 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  소나무, 섬잣나무, 맥문동, 줄사철 등",False,False,False,False,True,False,False,False
훈련원근린공원,1997.6.30,"17,927.9㎡",광장 2개소 야외의자 36기 운동기구 9기 종합체육관 화장실 등,수 목 : 소나무 등 26종 22771주 초화류 : 비비추 맥문동 새덤 등 9600본 잔디 9029㎡ ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 반려동물 동반 시 목줄 착용 및 배변 수거하여 주세요 . 야영 취사행위 및 불을 피우지 않습니다. 행상 또는 노점에 의한 상행위를 하지 않습니다. 이륜 이상의 바퀴가 있는 동력장치 출입을 제한합니다(장애인 또는 노약자 제외). 무단 경작 및 무단 채취를 하지 않습니다. 음주/가무/흡연/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,중구,서울특별시 중구 을지로 227,중구청 공원녹지과 ,02-3396-5852,https://parks.seoul.go.kr/file/info/view.do?fIdx=229887,127.0038188,37.5675245,17.0,광장 2개소 야외의자 36기 운동기구 9기 종합체육관 화장실 등 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 반려동물 동반 시 목줄 착용 및 배변 수거하여 주세요 . 야영 취사행위 및 불을 피우지 않습니다. 행상 또는 노점에 의한 상행위를 하지 않습니다. 이륜 이상의 바퀴가 있는 동력장치 출입을 제한합니다(장애인 또는 노약자 제외). 무단 경작 및 무단 채취를 하지 않습니다. 음주/가무/흡연/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 등 26종 22771주 초화류 : 비비추 맥문동 새덤 등 9600본 잔디 9029㎡ ,False,False,False,False,True,False,True,False
영등포근린공원,1998.7.8,61544㎡ 녹지대 : 40792㎡ 광 장 : 6600㎡ 기 타 : 14152㎡,관리시설 : 관리사무소 공원등 안내판 조경시설 : 음악분수 파고라 연못 개울 벽천 잔디밭 운동시설 : 농구장 배드민턴장 풋살경기장 편익시설 : 주차장 공중전화 음수전 화장실 의자 휴양시설 : 야외정자,수 목 : 소나무 층층나무 등 56종 50551주 초 화 : 옥잠화 각시붓꽃 등 38종 26945본,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,영등포구,서울특별시 영등포구 신길로 275,영등포구청 정원도시과,02-2670-3764,,126.910662,37.515423,61544.0,관리시설 : 관리사무소 공원등 안내판 조경시설 : 음악분수 파고라 연못 개울 벽천 잔디밭 운동시설 : 농구장 배드민턴장 풋살경기장 편익시설 : 주차장 공중전화 음수전 화장실 의자 휴양시설 : 야외정자 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 층층나무 등 56종 50551주 초 화 : 옥잠화 각시붓꽃 등 38종 26945본,False,False,True,False,True,False,True,False
보라매공원,1986.5.5," 406,705㎡","조경시설: 잔디마당, 수경시설(연못, 벽천 등), 철쭉동산 등 운동시설: 중앙트랙, 인조잔디축구장, 테니스장, 다목적운동장, 배드민턴장, 인공암벽등반장, 게이트볼장, 맨발길, 야외운동기구(평행봉 등 28종), 농구장, X-game장, 인라인스케이트장, 편익시설:주차장, 매점, 음수대, 그늘막, 화장실, 벤치 유희시설: 풍경놀이터, 어린이놀이터, 바닥분수, 테마물놀이터, 에어파크 교양시설:서울시립보라매청소년센터, 보라매안전체험관 기타시설:서울시립관악노인종합복지관, 서울시립발달장애인복지관, 서울시립남부장애인종합복지관, 동작경찰서 보라매파견소 등",은행 느티 버즘 모감주 소나무 병꽃나무 등 105종 334671주,"공원을 깨끗하게 이용해주세요. 대중교통을 이용해 주세요. 기념물, 시설물, 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 반려동물 동반시 환경보호와 대중의 이용에 불편함이 없도록 서로 배려하는 마음으로 이용하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ",동작구,서울특별시 동작구 여의대방로20길 33(보라매공원),서부공원여가센터 보라매공원관리사무소,02-2181-1113~4,http://parks.seoul.go.kr/file/info/view.do?fIdx=1902,126.918289,37.492333,406.0,"조경시설: 잔디마당, 수경시설(연못, 벽천 등), 철쭉동산 등 운동시설: 중앙트랙, 인조잔디축구장, 테니스장, 다목적운동장, 배드민턴장, 인공암벽등반장, 게이트볼장, 맨발길, 야외운동기구(평행봉 등 28종), 농구장, X-game장, 인라인스케이트장, 편익시설:주차장, 매점, 음수대, 그늘막, 화장실, 벤치 유희시설: 풍경놀이터, 어린이놀이터, 바닥분수, 테마물놀이터, 에어파크 교양시설:서울시립보라매청소년센터, 보라매안전체험관 기타시설:서울시립관악노인종합복지관, 서울시립발달장애인복지관, 서울시립남부장애인종합복지관, 동작경찰서 보라매파견소 등 공원을 깨끗하게 이용해주세요. 대중교통을 이용해 주세요. 기념물, 시설물, 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 반려동물 동반시 환경보호와 대중의 이용에 불편함이 없도록 서로 배려하는 마음으로 이용하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  은행 느티 버즘 모감주 소나무 병꽃나무 등 105종 334671주",False,False,True,False,True,True,True,True
어린이대공원,1973.5.5 ,"536,094.50㎡",교양시설：46개소(야외음악당 등) 조경시설：7개소(분수대 등) 유희시설：4종(놀이동산 등)   편익시설：24개소(식당 등) 동물원：53종 519마리 식물원：222종 5015본 ,"수목：157종 412,417주",일반사항 차량 오토바이 자전거 퀵보드 인라인 스케이트 등은 출입을 금지합니다. (사전 승인을 받은 관리차량 제외) 애완동물은 수용동물 안전 및 전염병 예방을 위해 들어갈 수 없습니다. 동물들에게 음식을 주지 마세요. 공원내 주류 및 취사 도구의 반입을 금지합니다. 공원에서는 행상 또는 노점에 의한 상행위 노숙을 할 수 없습니다. 공원시설 나무 꽃 등을 훼손하거나 열매를 채취하지 마세요. (위반시 과태료 부과) 시설 이용시 안전이 최우선! 무리한 이용 및 위험한 행동을 하지 마세요. 행사 등 시설 예약은 서울어린이대공원으로 신청하세요. 쓰레기는 반드시 지정된 장소에 버려주시기 바랍니다. ,광진구,서울특별시 광진구 능동로 216(서울어린이대공원),서울시설공단,02-450-9311,http://parks.seoul.go.kr/file/info/view.do?fIdx=1903,127.0809212,37.5498987,536.0,"교양시설：46개소(야외음악당 등) 조경시설：7개소(분수대 등) 유희시설：4종(놀이동산 등)   편익시설：24개소(식당 등) 동물원：53종 519마리 식물원：222종 5015본  일반사항 차량 오토바이 자전거 퀵보드 인라인 스케이트 등은 출입을 금지합니다. (사전 승인을 받은 관리차량 제외) 애완동물은 수용동물 안전 및 전염병 예방을 위해 들어갈 수 없습니다. 동물들에게 음식을 주지 마세요. 공원내 주류 및 취사 도구의 반입을 금지합니다. 공원에서는 행상 또는 노점에 의한 상행위 노숙을 할 수 없습니다. 공원시설 나무 꽃 등을 훼손하거나 열매를 채취하지 마세요. (위반시 과태료 부과) 시설 이용시 안전이 최우선! 무리한 이용 및 위험한 행동을 하지 마세요. 행사 등 시설 예약은 서울어린이대공원으로 신청하세요. 쓰레기는 반드시 지정된 장소에 버려주시기 바랍니다.  수목：157종 412,417주",False,False,False,False,False,False,False,False
천호근린공원,1998.6.20 ,26696.8㎥ ,기반시설 : 광장   조경시설 : 연못 1개소   운동시설 : 배드민턴장 농구장 족구장 체력단련시설 등 교양시설 : 야외무대 1개소  편의시설 : 벤치(등받이) 벤치 팔각정자 1개소 평상  원형테이블 피크닉테이블 음수대,수 목 : 소나무 잣나무 대추나무 감나무 등 72종 11 876주 초 화 : 꽃창포 구절포 비비추 복수초 맥문동 등 33종 19680본 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강동구,서울특별시 강동구 올림픽로 702(천호공원),동부공원여가센터 공원운영과,02-474-2770/ 02-489-2776,http://parks.seoul.go.kr/file/info/view.do?fIdx=1904,127.1263451,37.5444741,26696.8,기반시설 : 광장   조경시설 : 연못 1개소   운동시설 : 배드민턴장 농구장 족구장 체력단련시설 등 교양시설 : 야외무대 1개소  편의시설 : 벤치(등받이) 벤치 팔각정자 1개소 평상  원형테이블 피크닉테이블 음수대 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 잣나무 대추나무 감나무 등 72종 11 876주 초 화 : 꽃창포 구절포 비비추 복수초 맥문동 등 33종 19680본 ,False,False,False,False,False,False,False,True
용산가족공원,1992.11.5 ,75900㎡,조경시설 : 잔디광장 연못 4개소(6740㎡) 정자3 원두막2 자연학습장 맨발공원 태극기공원 운동시설 : 철봉 평행봉 역기 윗몸일으키기 등배치기 등 13점 편익시설 : 주차장(50대) 음수대 공중전화 화장실 벤치 자동판매기 교양시설 : 국제조각품 9점 기타시설 : 야외예식장 빗물펌프장 공원가로등(59본 118등),수 목 : 은행 느티 버즘 잣나무 산사 구상나무 등 70종 45000주 동 물 : 호로새 공작 토끼 등 5종 33수 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,용산구,서울특별시 용산구 서빙고로 185,중부공원여가센터,02-792-5660,http://parks.seoul.go.kr/file/info/view.do?fIdx=1905,126.983335,37.522226,75900.0,조경시설 : 잔디광장 연못 4개소(6740㎡) 정자3 원두막2 자연학습장 맨발공원 태극기공원 운동시설 : 철봉 평행봉 역기 윗몸일으키기 등배치기 등 13점 편익시설 : 주차장(50대) 음수대 공중전화 화장실 벤치 자동판매기 교양시설 : 국제조각품 9점 기타시설 : 야외예식장 빗물펌프장 공원가로등(59본 118등) 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 은행 느티 버즘 잣나무 산사 구상나무 등 70종 45000주 동 물 : 호로새 공작 토끼 등 5종 33수 ,False,False,True,False,True,False,True,True
